row_id,site,file,class,taxon,v616,candidate,delta,raw_sidecar
BC2026_Train_0002_S08_20250607_030007_5,S08,BC2026_Train_0002_S08_20250607_030007,47158son25,Insecta,0.9081667065620422,0.9036666750907898,-0.004500031471252441,0.9832051396369934
BC2026_Train_0005_S08_20250607_070007_45,S08,BC2026_Train_0005_S08_20250607_070007,47158son17,Insecta,0.8838333487510681,0.8793333172798157,-0.004500031471252441,0.9220430850982666
BC2026_Train_0017_S22_20211026_233000_30,S22,BC2026_Train_0017_S22_20211026_233000,nacnig1,Aves,0.999833345413208,0.9953333139419556,-0.004500031471252441,0.9949186444282532
BC2026_Train_0013_S13_20220217_233000_20,S13,BC2026_Train_0013_S13_20220217_233000,1491113,Amphibia,0.9783333539962769,0.9738333225250244,-0.004500031471252441,0.9973325729370117
BC2026_Train_0017_S22_20211026_233000_35,S22,BC2026_Train_0017_S22_20211026_233000,compau,Aves,0.999833345413208,0.9953333139419556,-0.004500031471252441,0.9823609590530396
BC2026_Train_0018_S22_20211028_234500_60,S22,BC2026_Train_0018_S22_20211028_234500,litnig1,Aves,0.949833333492279,0.9453333020210266,-0.004500031471252441,0.954904317855835
BC2026_Train_0001_S08_20250606_030007_25,S08,BC2026_Train_0001_S08_20250606_030007,47158son13,Insecta,0.9456666707992554,0.9411666393280029,-0.004500031471252441,0.9783777594566345
BC2026_Train_0001_S08_20250606_030007_15,S08,BC2026_Train_0001_S08_20250606_030007,47158son23,Insecta,0.9693334102630615,0.9648333787918091,-0.004500031471252441,0.9917771816253662
BC2026_Train_0003_S08_20250607_070007_10,S08,BC2026_Train_0003_S08_20250607_070007,chacha1,Aves,0.9956666231155396,0.9911666512489319,-0.004499971866607666,0.8995925784111023
BC2026_Train_0014_S13_20220228_214500_20,S13,BC2026_Train_0014_S13_20220228_214500,65380,Amphibia,0.971583366394043,0.9672499299049377,-0.004333436489105225,0.9859492182731628
BC2026_Train_0020_S22_20211104_231500_5,S22,BC2026_Train_0020_S22_20211104_231500,22973,Amphibia,0.7850000858306885,0.7806666493415833,-0.004333436489105225,0.9680072069168091
BC2026_Train_0004_S08_20250607_070007_5,S08,BC2026_Train_0004_S08_20250607_070007,47158son03,Insecta,0.9906666874885559,0.9863333106040955,-0.004333376884460449,0.8590517640113831
BC2026_Train_0001_S08_20250606_030007_5,S08,BC2026_Train_0001_S08_20250606_030007,47158son13,Insecta,0.9260000586509705,0.92166668176651,-0.004333376884460449,0.9774954915046692
BC2026_Train_0013_S13_20220217_233000_50,S13,BC2026_Train_0013_S13_20220217_233000,1491113,Amphibia,0.9754999876022339,0.9711666703224182,-0.004333317279815674,0.9970235228538513
BC2026_Train_0013_S13_20220217_233000_5,S13,BC2026_Train_0013_S13_20220217_233000,517063,Amphibia,0.8669999837875366,0.862666666507721,-0.004333317279815674,0.9335339069366455
BC2026_Train_0017_S22_20211026_233000_15,S22,BC2026_Train_0017_S22_20211026_233000,22973,Amphibia,0.9643332958221436,0.9599999785423279,-0.004333317279815674,0.9963757395744324
BC2026_Train_0001_S08_20250606_030007_30,S08,BC2026_Train_0001_S08_20250606_030007,47158son10,Insecta,0.9765000343322754,0.9723333120346069,-0.004166722297668457,0.8359269499778748
BC2026_Train_0001_S08_20250606_030007_30,S08,BC2026_Train_0001_S08_20250606_030007,47158son22,Insecta,0.9173333644866943,0.9131666421890259,-0.004166722297668457,0.9888096451759338
BC2026_Train_0008_S09_20250831_000000_50,S09,BC2026_Train_0008_S09_20250831_000000,516975,Mammalia,0.984333336353302,0.9801666140556335,-0.004166722297668457,0.9553157091140747
BC2026_Train_0001_S08_20250606_030007_30,S08,BC2026_Train_0001_S08_20250606_030007,47158son23,Insecta,0.9173333644866943,0.9131666421890259,-0.004166722297668457,0.9909052848815918
BC2026_Train_0001_S08_20250606_030007_25,S08,BC2026_Train_0001_S08_20250606_030007,47158son22,Insecta,0.9459999799728394,0.9418333172798157,-0.004166662693023682,0.9888665080070496
BC2026_Train_0001_S08_20250606_030007_20,S08,BC2026_Train_0001_S08_20250606_030007,47158son21,Insecta,0.9758334159851074,0.971833348274231,-0.004000067710876465,0.9869734644889832
BC2026_Train_0017_S22_20211026_233000_15,S22,BC2026_Train_0017_S22_20211026_233000,litnig1,Aves,0.9809166789054871,0.9769166707992554,-0.0040000081062316895,0.9961926937103271
BC2026_Train_0003_S08_20250607_070007_50,S08,BC2026_Train_0003_S08_20250607_070007,chacha1,Aves,1.0,0.9959999918937683,-0.0040000081062316895,0.9028288125991821
BC2026_Train_0004_S08_20250607_070007_35,S08,BC2026_Train_0004_S08_20250607_070007,47158son03,Insecta,1.0,0.9959999918937683,-0.0040000081062316895,0.8854535222053528
BC2026_Train_0005_S08_20250607_070007_60,S08,BC2026_Train_0005_S08_20250607_070007,47158son16,Insecta,0.9831666946411133,0.9793332815170288,-0.0038334131240844727,0.9163131713867188
BC2026_Train_0001_S08_20250606_030007_30,S08,BC2026_Train_0001_S08_20250606_030007,47158son13,Insecta,0.9176666736602783,0.9138333201408386,-0.0038333535194396973,0.9784489870071411
BC2026_Train_0003_S08_20250607_070007_20,S08,BC2026_Train_0003_S08_20250607_070007,47158son25,Insecta,0.8913333415985107,0.8876665830612183,-0.0036667585372924805,0.9771884679794312
BC2026_Train_0001_S08_20250606_030007_5,S08,BC2026_Train_0001_S08_20250606_030007,47158son23,Insecta,0.9260000586509705,0.9223333597183228,-0.003666698932647705,0.9891417026519775
BC2026_Train_0001_S08_20250606_030007_35,S08,BC2026_Train_0001_S08_20250606_030007,47158son10,Insecta,0.999666690826416,0.9959999918937683,-0.003666698932647705,0.8638218641281128
BC2026_Train_0002_S08_20250607_030007_50,S08,BC2026_Train_0002_S08_20250607_030007,47158son22,Insecta,0.9934999942779541,0.9898332953453064,-0.003666698932647705,0.997940719127655
BC2026_Train_0014_S13_20220228_214500_20,S13,BC2026_Train_0014_S13_20220228_214500,22961,Amphibia,0.9784166216850281,0.9747499227523804,-0.003666698932647705,0.9876365065574646
BC2026_Train_0001_S08_20250606_030007_20,S08,BC2026_Train_0001_S08_20250606_030007,47158son13,Insecta,0.9754999876022339,0.971833348274231,-0.0036666393280029297,0.9842602610588074
BC2026_Train_0003_S08_20250607_070007_35,S08,BC2026_Train_0003_S08_20250607_070007,47158son11,Insecta,0.9954999685287476,0.9918333292007446,-0.0036666393280029297,0.9893963932991028
BC2026_Train_0004_S08_20250607_070007_45,S08,BC2026_Train_0004_S08_20250607_070007,47158son03,Insecta,0.9753333330154419,0.971666693687439,-0.0036666393280029297,0.8367705345153809
BC2026_Train_0001_S08_20250606_030007_20,S08,BC2026_Train_0001_S08_20250606_030007,47158son22,Insecta,0.9760000705718994,0.9724999666213989,-0.0035001039505004883,0.9933806657791138
BC2026_Train_0013_S13_20220217_233000_45,S13,BC2026_Train_0013_S13_20220217_233000,1491113,Amphibia,0.9760000109672546,0.9724999666213989,-0.003500044345855713,0.9971960783004761
BC2026_Train_0003_S08_20250607_070007_35,S08,BC2026_Train_0003_S08_20250607_070007,chacha1,Aves,0.9793333411216736,0.9758332967758179,-0.003500044345855713,0.8848527669906616
BC2026_Train_0002_S08_20250607_030007_15,S08,BC2026_Train_0002_S08_20250607_030007,47158son25,Insecta,0.9391666650772095,0.9356666207313538,-0.003500044345855713,0.9857534170150757
BC2026_Train_0018_S22_20211028_234500_30,S22,BC2026_Train_0018_S22_20211028_234500,517063,Amphibia,0.8363333344459534,0.8328332901000977,-0.003500044345855713,0.9022846221923828
BC2026_Train_0011_S03_20211114_200000_10,S03,BC2026_Train_0011_S03_20211114_200000,22967,Amphibia,0.9894166588783264,0.9859166145324707,-0.003500044345855713,0.9960915446281433
BC2026_Train_0003_S08_20250607_070007_15,S08,BC2026_Train_0003_S08_20250607_070007,47158son19,Insecta,0.9765000343322754,0.9729999899864197,-0.003500044345855713,0.9159373044967651
BC2026_Train_0003_S08_20250607_070007_10,S08,BC2026_Train_0003_S08_20250607_070007,47158son25,Insecta,0.8845833539962769,0.8810833096504211,-0.003500044345855713,0.9678450226783752
BC2026_Train_0011_S03_20211114_200000_60,S03,BC2026_Train_0011_S03_20211114_200000,22967,Amphibia,0.9653333425521851,0.9619999527931213,-0.0033333897590637207,0.9950553178787231
BC2026_Train_0005_S08_20250607_070007_55,S08,BC2026_Train_0005_S08_20250607_070007,47158son25,Insecta,0.8239166736602783,0.8205832839012146,-0.0033333897590637207,0.7994025945663452
BC2026_Train_0001_S08_20250606_030007_25,S08,BC2026_Train_0001_S08_20250606_030007,47158son21,Insecta,0.9458333253860474,0.9424999952316284,-0.0033333301544189453,0.9846788644790649
BC2026_Train_0020_S22_20211104_231500_60,S22,BC2026_Train_0020_S22_20211104_231500,compau,Aves,0.9541666507720947,0.9508333206176758,-0.0033333301544189453,0.9584927558898926
BC2026_Train_0002_S08_20250607_030007_10,S08,BC2026_Train_0002_S08_20250607_030007,47158son01,Insecta,0.9765833616256714,0.9734165668487549,-0.003166794776916504,0.9781965613365173
BC2026_Train_0005_S08_20250607_070007_20,S08,BC2026_Train_0005_S08_20250607_070007,47158son25,Insecta,0.849166750907898,0.8459999561309814,-0.003166794776916504,0.8748151659965515
BC2026_Train_0019_S22_20211104_200000_20,S22,BC2026_Train_0019_S22_20211104_200000,65380,Amphibia,0.971750020980835,0.9685832858085632,-0.0031667351722717285,0.9867352247238159
BC2026_Train_0016_S18_20220204_221500_35,S18,BC2026_Train_0016_S18_20220204_221500,22967,Amphibia,0.9075000882148743,0.9043333530426025,-0.0031667351722717285,0.9881943464279175
BC2026_Train_0004_S08_20250607_070007_5,S08,BC2026_Train_0004_S08_20250607_070007,116570,Reptilia,0.9827500581741333,0.9795833230018616,-0.0031667351722717285,0.7370573878288269
BC2026_Train_0011_S03_20211114_200000_35,S03,BC2026_Train_0011_S03_20211114_200000,22967,Amphibia,0.9526666402816772,0.9494999647140503,-0.003166675567626953,0.9934341907501221
BC2026_Train_0013_S13_20220217_233000_35,S13,BC2026_Train_0013_S13_20220217_233000,517063,Amphibia,0.8136666417121887,0.8105000257492065,-0.0031666159629821777,0.8957648873329163
BC2026_Train_0012_S03_20220211_233000_30,S03,BC2026_Train_0012_S03_20220211_233000,517063,Amphibia,0.9722500443458557,0.969249963760376,-0.0030000805854797363,0.980791449546814
BC2026_Train_0003_S08_20250607_070007_35,S08,BC2026_Train_0003_S08_20250607_070007,47158son20,Insecta,0.9895833730697632,0.9865832924842834,-0.0030000805854797363,0.9939574003219604
BC2026_Train_0013_S13_20220217_233000_10,S13,BC2026_Train_0013_S13_20220217_233000,1491113,Amphibia,0.9141666889190674,0.9111666679382324,-0.003000020980834961,0.9923444390296936
BC2026_Train_0002_S08_20250607_030007_45,S08,BC2026_Train_0002_S08_20250607_030007,47158son22,Insecta,0.996999979019165,0.9939999580383301,-0.003000020980834961,0.9980607628822327
BC2026_Train_0004_S08_20250607_070007_10,S08,BC2026_Train_0004_S08_20250607_070007,116570,Reptilia,0.9819166660308838,0.9789166450500488,-0.003000020980834961,0.730769157409668
BC2026_Train_0017_S22_20211026_233000_20,S22,BC2026_Train_0017_S22_20211026_233000,22967,Amphibia,0.8556666970252991,0.8528332710266113,-0.002833425998687744,0.982915997505188
BC2026_Train_0014_S13_20220228_214500_10,S13,BC2026_Train_0014_S13_20220228_214500,22961,Amphibia,0.9762499928474426,0.9734165668487549,-0.002833425998687744,0.9829743504524231
BC2026_Train_0001_S08_20250606_030007_5,S08,BC2026_Train_0001_S08_20250606_030007,47158son22,Insecta,0.9258333444595337,0.9229999780654907,-0.0028333663940429688,0.9879624247550964
BC2026_Train_0002_S08_20250607_030007_60,S08,BC2026_Train_0002_S08_20250607_030007,47158son01,Insecta,0.9645000100135803,0.9618332386016846,-0.002666771411895752,0.9789051413536072
BC2026_Train_0018_S22_20211028_234500_15,S22,BC2026_Train_0018_S22_20211028_234500,litnig1,Aves,0.9451667070388794,0.9424999952316284,-0.0026667118072509766,0.958113431930542
BC2026_Train_0004_S08_20250607_070007_35,S08,BC2026_Train_0004_S08_20250607_070007,47158son18,Insecta,0.9805000424385071,0.9778333306312561,-0.0026667118072509766,0.9137066006660461
BC2026_Train_0002_S08_20250607_030007_45,S08,BC2026_Train_0002_S08_20250607_030007,47158son01,Insecta,0.9938333034515381,0.9911666512489319,-0.002666652202606201,0.98123699426651
BC2026_Train_0014_S13_20220228_214500_30,S13,BC2026_Train_0014_S13_20220228_214500,22961,Amphibia,0.9785833358764648,0.9760832786560059,-0.0025000572204589844,0.9917499423027039
BC2026_Train_0014_S13_20220228_214500_25,S13,BC2026_Train_0014_S13_20220228_214500,65377,Amphibia,0.9755000472068787,0.9729999899864197,-0.0025000572204589844,0.9726983308792114
BC2026_Train_0019_S22_20211104_200000_10,S22,BC2026_Train_0019_S22_20211104_200000,65380,Amphibia,0.9730833172798157,0.9705832600593567,-0.0025000572204589844,0.9872627854347229
BC2026_Train_0017_S22_20211026_233000_15,S22,BC2026_Train_0017_S22_20211026_233000,nacnig1,Aves,0.9790000319480896,0.9764999747276306,-0.0025000572204589844,0.9915425777435303
BC2026_Train_0004_S08_20250607_070007_50,S08,BC2026_Train_0004_S08_20250607_070007,47158son03,Insecta,0.9860000014305115,0.9834999442100525,-0.0025000572204589844,0.8690416812896729
BC2026_Train_0005_S08_20250607_070007_60,S08,BC2026_Train_0005_S08_20250607_070007,47158son15,Insecta,0.9831666946411133,0.9806666374206543,-0.0025000572204589844,0.952518105506897
BC2026_Train_0020_S22_20211104_231500_60,S22,BC2026_Train_0020_S22_20211104_231500,22973,Amphibia,0.8220000267028809,0.8194999694824219,-0.0025000572204589844,0.9870337247848511
BC2026_Train_0014_S13_20220228_214500_10,S13,BC2026_Train_0014_S13_20220228_214500,23158,Amphibia,0.9785832762718201,0.9760832786560059,-0.002499997615814209,0.9452274441719055
BC2026_Train_0018_S22_20211028_234500_20,S22,BC2026_Train_0018_S22_20211028_234500,22967,Amphibia,0.875499963760376,0.8729999661445618,-0.002499997615814209,0.9869272112846375
BC2026_Train_0003_S08_20250607_070007_45,S08,BC2026_Train_0003_S08_20250607_070007,47158son08,Insecta,0.9936666488647461,0.9911666512489319,-0.002499997615814209,0.989722728729248
BC2026_Train_0003_S08_20250607_070007_25,S08,BC2026_Train_0003_S08_20250607_070007,47158son08,Insecta,0.9676666259765625,0.9653332829475403,-0.002333343029022217,0.9885826110839844
BC2026_Train_0014_S13_20220228_214500_15,S13,BC2026_Train_0014_S13_20220228_214500,22961,Amphibia,0.9775833487510681,0.9754166007041931,-0.002166748046875,0.9883943796157837
BC2026_Train_0020_S22_20211104_231500_45,S22,BC2026_Train_0020_S22_20211104_231500,compau,Aves,0.9418333768844604,0.9396666288375854,-0.002166748046875,0.9532312154769897
BC2026_Train_0014_S13_20220228_214500_50,S13,BC2026_Train_0014_S13_20220228_214500,22961,Amphibia,0.9762499928474426,0.9740832448005676,-0.002166748046875,0.9866783618927002
BC2026_Train_0005_S08_20250607_070007_35,S08,BC2026_Train_0005_S08_20250607_070007,47158son17,Insecta,0.9360833764076233,0.9339166879653931,-0.0021666884422302246,0.9480055570602417
BC2026_Train_0017_S22_20211026_233000_30,S22,BC2026_Train_0017_S22_20211026_233000,compau,Aves,0.987666666507721,0.9854999780654907,-0.0021666884422302246,0.9827768802642822
BC2026_Train_0004_S08_20250607_070007_50,S08,BC2026_Train_0004_S08_20250607_070007,47158son18,Insecta,0.9745000004768372,0.9723333120346069,-0.0021666884422302246,0.8972519636154175
BC2026_Train_0005_S08_20250607_070007_50,S08,BC2026_Train_0005_S08_20250607_070007,47158son15,Insecta,0.9690833687782288,0.9670832753181458,-0.002000093460083008,0.9343015551567078
BC2026_Train_0005_S08_20250607_070007_5,S08,BC2026_Train_0005_S08_20250607_070007,47158son17,Insecta,0.8318333625793457,0.8298332691192627,-0.002000093460083008,0.8616734147071838
BC2026_Train_0020_S22_20211104_231500_40,S22,BC2026_Train_0020_S22_20211104_231500,trsowl,Aves,0.987500011920929,0.9854999780654907,-0.0020000338554382324,0.9560184478759766
BC2026_Train_0005_S08_20250607_070007_25,S08,BC2026_Train_0005_S08_20250607_070007,47158son25,Insecta,0.8239166736602783,0.8219166398048401,-0.0020000338554382324,0.8234992623329163
BC2026_Train_0016_S18_20220204_221500_25,S18,BC2026_Train_0016_S18_20220204_221500,22967,Amphibia,0.9160000085830688,0.9139999747276306,-0.0020000338554382324,0.9903298616409302
BC2026_Train_0003_S08_20250607_070007_10,S08,BC2026_Train_0003_S08_20250607_070007,47158son11,Insecta,0.9979999661445618,0.9959999918937683,-0.001999974250793457,0.9907116293907166
BC2026_Train_0017_S22_20211026_233000_45,S22,BC2026_Train_0017_S22_20211026_233000,22967,Amphibia,0.8436666131019592,0.8416666388511658,-0.001999974250793457,0.9825063943862915
BC2026_Train_0001_S08_20250606_030007_40,S08,BC2026_Train_0001_S08_20250606_030007,47158son10,Insecta,0.9958332777023315,0.9938333034515381,-0.001999974250793457,0.8674003481864929
BC2026_Train_0002_S08_20250607_030007_10,S08,BC2026_Train_0002_S08_20250607_030007,47158son13,Insecta,0.9811667203903198,0.9793332815170288,-0.0018334388732910156,0.9956573247909546
BC2026_Train_0003_S08_20250607_070007_10,S08,BC2026_Train_0003_S08_20250607_070007,47158son20,Insecta,0.9790000319480896,0.9771666526794434,-0.0018333792686462402,0.9924565553665161
BC2026_Train_0001_S08_20250606_030007_55,S08,BC2026_Train_0001_S08_20250606_030007,47158son21,Insecta,0.9365000128746033,0.934666633605957,-0.0018333792686462402,0.9906283020973206
BC2026_Train_0002_S08_20250607_030007_45,S08,BC2026_Train_0002_S08_20250607_030007,47158son13,Insecta,0.9965000152587891,0.9946666359901428,-0.0018333792686462402,0.9959827661514282
BC2026_Train_0018_S22_20211028_234500_25,S22,BC2026_Train_0018_S22_20211028_234500,22973,Amphibia,0.8886666893959045,0.8868333101272583,-0.0018333792686462402,0.994669497013092
BC2026_Train_0018_S22_20211028_234500_25,S22,BC2026_Train_0018_S22_20211028_234500,517063,Amphibia,0.846750020980835,0.8449166417121887,-0.0018333792686462402,0.9246624708175659
BC2026_Train_0002_S08_20250607_030007_50,S08,BC2026_Train_0002_S08_20250607_030007,47158son21,Insecta,0.9936667084693909,0.9918333292007446,-0.0018333792686462402,0.9981928467750549
BC2026_Train_0002_S08_20250607_030007_55,S08,BC2026_Train_0002_S08_20250607_030007,47158son25,Insecta,0.9237499833106995,0.9219166040420532,-0.0018333792686462402,0.9861916303634644
BC2026_Train_0002_S08_20250607_030007_10,S08,BC2026_Train_0002_S08_20250607_030007,47158son23,Insecta,0.9810000658035278,0.9793332815170288,-0.0016667842864990234,0.9962085485458374
BC2026_Train_0011_S03_20211114_200000_15,S03,BC2026_Train_0011_S03_20211114_200000,22973,Amphibia,0.9279166460037231,0.9262499213218689,-0.001666724681854248,0.9951613545417786
BC2026_Train_0011_S03_20211114_200000_30,S03,BC2026_Train_0011_S03_20211114_200000,22967,Amphibia,0.9869166612625122,0.985249936580658,-0.001666724681854248,0.9959350824356079
BC2026_Train_0017_S22_20211026_233000_10,S22,BC2026_Train_0017_S22_20211026_233000,compau,Aves,0.9753333926200867,0.9736666679382324,-0.001666724681854248,0.9822379946708679
BC2026_Train_0001_S08_20250606_030007_55,S08,BC2026_Train_0001_S08_20250606_030007,47158son22,Insecta,0.9363333582878113,0.934666633605957,-0.001666724681854248,0.9935429096221924
BC2026_Train_0003_S08_20250607_070007_20,S08,BC2026_Train_0003_S08_20250607_070007,47158son20,Insecta,0.9990000128746033,0.997333288192749,-0.001666724681854248,0.9959675073623657
BC2026_Train_0017_S22_20211026_233000_25,S22,BC2026_Train_0017_S22_20211026_233000,litnig1,Aves,0.9705000519752502,0.968833327293396,-0.001666724681854248,0.9969301819801331
BC2026_Train_0003_S08_20250607_070007_60,S08,BC2026_Train_0003_S08_20250607_070007,47158son17,Insecta,0.9788333773612976,0.9771666526794434,-0.001666724681854248,0.984584391117096
BC2026_Train_0001_S08_20250606_030007_10,S08,BC2026_Train_0001_S08_20250606_030007,47158son23,Insecta,0.9308333396911621,0.9291666746139526,-0.0016666650772094727,0.9916477203369141
BC2026_Train_0002_S08_20250607_030007_45,S08,BC2026_Train_0002_S08_20250607_030007,47158son23,Insecta,0.996999979019165,0.9953333139419556,-0.0016666650772094727,0.9968435764312744
BC2026_Train_0005_S08_20250607_070007_55,S08,BC2026_Train_0005_S08_20250607_070007,47158son15,Insecta,0.9558332562446594,0.9541666507720947,-0.0016666054725646973,0.8639106750488281
BC2026_Train_0005_S08_20250607_070007_55,S08,BC2026_Train_0005_S08_20250607_070007,47158son16,Insecta,0.9558332562446594,0.9541666507720947,-0.0016666054725646973,0.8547413945198059
BC2026_Train_0017_S22_20211026_233000_35,S22,BC2026_Train_0017_S22_20211026_233000,nacnig1,Aves,0.9876667261123657,0.9861665964126587,-0.0015001296997070312,0.9960514903068542
BC2026_Train_0003_S08_20250607_070007_35,S08,BC2026_Train_0003_S08_20250607_070007,47158son25,Insecta,0.8605000972747803,0.859000027179718,-0.0015000700950622559,0.9731243252754211
BC2026_Train_0001_S08_20250606_030007_25,S08,BC2026_Train_0001_S08_20250606_030007,47158son17,Insecta,0.8959999680519104,0.8944998979568481,-0.0015000700950622559,0.9391428232192993
BC2026_Train_0017_S22_20211026_233000_25,S22,BC2026_Train_0017_S22_20211026_233000,22967,Amphibia,0.8355000019073486,0.8339999914169312,-0.0015000104904174805,0.9814465045928955
BC2026_Train_0011_S03_20211114_200000_60,S03,BC2026_Train_0011_S03_20211114_200000,22973,Amphibia,0.8578333854675293,0.8563333749771118,-0.0015000104904174805,0.9917125701904297
BC2026_Train_0014_S13_20220228_214500_20,S13,BC2026_Train_0014_S13_20220228_214500,65377,Amphibia,0.9764999747276306,0.9750000238418579,-0.001499950885772705,0.9755411148071289
BC2026_Train_0005_S08_20250607_070007_50,S08,BC2026_Train_0005_S08_20250607_070007,47158son16,Insecta,0.9690833687782288,0.9677499532699585,-0.0013334155082702637,0.9170293807983398
BC2026_Train_0011_S03_20211114_200000_50,S03,BC2026_Train_0011_S03_20211114_200000,1491113,Amphibia,0.9798333644866943,0.9785000085830688,-0.0013333559036254883,0.9984397292137146
BC2026_Train_0005_S08_20250607_070007_15,S08,BC2026_Train_0005_S08_20250607_070007,47158son15,Insecta,0.9601666927337646,0.9589999318122864,-0.0011667609214782715,0.942345917224884
BC2026_Train_0019_S22_20211104_200000_45,S22,BC2026_Train_0019_S22_20211104_200000,65380,Amphibia,0.934499979019165,0.9333332777023315,-0.001166701316833496,0.9850686192512512
BC2026_Train_0005_S08_20250607_070007_25,S08,BC2026_Train_0005_S08_20250607_070007,47158son15,Insecta,0.9796667098999023,0.9785000085830688,-0.001166701316833496,0.9660961627960205
BC2026_Train_0003_S08_20250607_070007_50,S08,BC2026_Train_0003_S08_20250607_070007,47158son11,Insecta,0.9593333601951599,0.9583332538604736,-0.0010001063346862793,0.9833354949951172
BC2026_Train_0001_S08_20250606_030007_55,S08,BC2026_Train_0001_S08_20250606_030007,47158son23,Insecta,0.9363333582878113,0.9353333115577698,-0.001000046730041504,0.9941704869270325
BC2026_Train_0001_S08_20250606_030007_55,S08,BC2026_Train_0001_S08_20250606_030007,47158son25,Insecta,0.9990000128746033,0.9979999661445618,-0.001000046730041504,0.9926390647888184
BC2026_Train_0019_S22_20211104_200000_40,S22,BC2026_Train_0019_S22_20211104_200000,47144,Mammalia,0.9764166474342346,0.9754166007041931,-0.001000046730041504,0.9400149583816528
BC2026_Train_0017_S22_20211026_233000_35,S22,BC2026_Train_0017_S22_20211026_233000,litnig1,Aves,0.9913333654403687,0.9903333187103271,-0.001000046730041504,0.9979193806648254
BC2026_Train_0003_S08_20250607_070007_15,S08,BC2026_Train_0003_S08_20250607_070007,47158son17,Insecta,0.9670000076293945,0.965999960899353,-0.001000046730041504,0.9835816621780396
BC2026_Train_0003_S08_20250607_070007_20,S08,BC2026_Train_0003_S08_20250607_070007,47158son17,Insecta,0.9990000128746033,0.9979999661445618,-0.001000046730041504,0.9876698851585388
BC2026_Train_0002_S08_20250607_030007_50,S08,BC2026_Train_0002_S08_20250607_030007,47158son23,Insecta,0.9934999942779541,0.9925000071525574,-0.0009999871253967285,0.997005045413971
BC2026_Train_0020_S22_20211104_231500_5,S22,BC2026_Train_0020_S22_20211104_231500,trsowl,Aves,0.9531666040420532,0.9521666169166565,-0.0009999871253967285,0.9367656707763672
BC2026_Train_0017_S22_20211026_233000_60,S22,BC2026_Train_0017_S22_20211026_233000,litnig1,Aves,0.9669999480247498,0.965999960899353,-0.0009999871253967285,0.9969912767410278
BC2026_Train_0002_S08_20250607_030007_45,S08,BC2026_Train_0002_S08_20250607_030007,47158son21,Insecta,0.996999979019165,0.9959999918937683,-0.0009999871253967285,0.9982636570930481
BC2026_Train_0002_S08_20250607_030007_30,S08,BC2026_Train_0002_S08_20250607_030007,47158son01,Insecta,0.9683333039283752,0.9673333168029785,-0.0009999871253967285,0.9818394184112549
BC2026_Train_0001_S08_20250606_030007_55,S08,BC2026_Train_0001_S08_20250606_030007,47158son13,Insecta,0.9363332986831665,0.9353333115577698,-0.0009999871253967285,0.9868600964546204
BC2026_Train_0003_S08_20250607_070007_10,S08,BC2026_Train_0003_S08_20250607_070007,47158son17,Insecta,0.9941666126251221,0.9931666851043701,-0.0009999275207519531,0.9858192205429077
BC2026_Train_0004_S08_20250607_070007_20,S08,BC2026_Train_0004_S08_20250607_070007,47158son18,Insecta,0.983500063419342,0.9826666116714478,-0.0008334517478942871,0.9155161380767822
BC2026_Train_0003_S08_20250607_070007_25,S08,BC2026_Train_0003_S08_20250607_070007,47158son11,Insecta,0.9800000786781311,0.9791666269302368,-0.0008334517478942871,0.9908900856971741
BC2026_Train_0017_S22_20211026_233000_20,S22,BC2026_Train_0017_S22_20211026_233000,47144,Mammalia,0.9775833487510681,0.9767499566078186,-0.0008333921432495117,0.9720912575721741
BC2026_Train_0004_S08_20250607_070007_30,S08,BC2026_Train_0004_S08_20250607_070007,47158son03,Insecta,0.98416668176651,0.9833332896232605,-0.0008333921432495117,0.9103906750679016
BC2026_Train_0011_S03_20211114_200000_15,S03,BC2026_Train_0011_S03_20211114_200000,22967,Amphibia,0.9887499809265137,0.9879165887832642,-0.0008333921432495117,0.997246503829956
BC2026_Train_0020_S22_20211104_231500_55,S22,BC2026_Train_0020_S22_20211104_231500,compau,Aves,0.9620000123977661,0.9611666202545166,-0.0008333921432495117,0.9784279465675354
BC2026_Train_0001_S08_20250606_030007_10,S08,BC2026_Train_0001_S08_20250606_030007,47158son22,Insecta,0.9306666851043701,0.9298332929611206,-0.0008333921432495117,0.9926450252532959
BC2026_Train_0003_S08_20250607_070007_35,S08,BC2026_Train_0003_S08_20250607_070007,47158son17,Insecta,0.9911666512489319,0.9903333187103271,-0.0008333325386047363,0.9858556389808655
BC2026_Train_0017_S22_20211026_233000_40,S22,BC2026_Train_0017_S22_20211026_233000,litnig1,Aves,0.981083333492279,0.9802500009536743,-0.0008333325386047363,0.9974814057350159
BC2026_Train_0003_S08_20250607_070007_10,S08,BC2026_Train_0003_S08_20250607_070007,47158son08,Insecta,0.9751666784286499,0.9743333458900452,-0.0008333325386047363,0.9915425777435303
BC2026_Train_0005_S08_20250607_070007_35,S08,BC2026_Train_0005_S08_20250607_070007,47158son16,Insecta,0.9962499737739563,0.9955832362174988,-0.0006667375564575195,0.9547720551490784
BC2026_Train_0019_S22_20211104_200000_45,S22,BC2026_Train_0019_S22_20211104_200000,47144,Mammalia,0.9471666812896729,0.9465000033378601,-0.0006666779518127441,0.8914502263069153
BC2026_Train_0014_S13_20220228_214500_30,S13,BC2026_Train_0014_S13_20220228_214500,65377,Amphibia,0.9763333201408386,0.9756666421890259,-0.0006666779518127441,0.9775646924972534
